,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
J. Lazaro,ADMU,225.63333333320003,32.0,81.0,39.50617283950617,26.0,68.0,38.23529411764706,6.0,13.0,46.15384615384615,7.0,21.0,33.333333333333336,77.0,23.0,38.0,61.0,14.0,13.0,6.0,4.0,10.0,24.0,29.0,-67.0,2.0,10.0
K. Porter,ADMU,256.7833333333,27.0,86.0,31.3953488372093,19.0,52.0,36.53846153846154,8.0,34.0,23.529411764705884,13.0,29.0,44.827586206896555,75.0,26.0,55.0,81.0,6.0,9.0,11.0,4.0,15.0,22.0,17.0,-57.0,3.0,11.0
S. Quitevis,ADMU,282.6833333334,12.0,36.0,33.333333333333336,8.0,19.0,42.10526315789474,4.0,17.0,23.529411764705884,6.0,6.0,100.0,34.0,6.0,17.0,23.0,24.0,7.0,10.0,0.0,10.0,32.0,11.0,-68.0,3.0,11.0
S. Tuano,ADMU,214.28333333339998,44.0,90.0,48.888888888888886,41.0,74.0,55.4054054054054,3.0,16.0,18.75,21.0,45.0,46.666666666666664,112.0,14.0,13.0,27.0,8.0,23.0,9.0,0.0,9.0,18.0,32.0,-43.0,3.0,11.0
K. Ong,ADMU,39.5833333333,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,2.0,8.0,10.0,0.0,1.0,0.0,2.0,2.0,7.0,2.0,-11.0,1.0,7.0
W. Espina,ADMU,86.0666666665,7.0,29.0,24.137931034482758,3.0,11.0,27.272727272727273,4.0,18.0,22.22222222222222,4.0,7.0,57.142857142857146,22.0,3.0,4.0,7.0,7.0,5.0,5.0,1.0,6.0,12.0,4.0,1.0,3.0,11.0
C. Koon,ADMU,217.8666666666,22.0,75.0,29.333333333333332,12.0,36.0,33.333333333333336,10.0,39.0,25.641025641025642,10.0,22.0,45.45454545454545,64.0,8.0,25.0,33.0,20.0,11.0,7.0,0.0,7.0,21.0,27.0,-36.0,3.0,9.0
M. Asoro,ADMU,5.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0
K. Gamber,ADMU,58.45,7.0,24.0,29.166666666666668,0.0,6.0,0.0,7.0,18.0,38.888888888888886,1.0,1.0,100.0,22.0,0.0,7.0,7.0,3.0,5.0,0.0,0.0,0.0,5.0,1.0,-22.0,2.0,9.0
F. Edu,ADMU,23.933333333400004,2.0,4.0,50.0,2.0,3.0,66.66666666666667,0.0,1.0,0.0,1.0,4.0,25.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,13.0,3.0,6.0
I. Espinosa,ADMU,185.1333333333,14.0,46.0,30.434782608695652,10.0,28.0,35.714285714285715,4.0,18.0,22.22222222222222,15.0,22.0,68.18181818181819,47.0,5.0,28.0,33.0,20.0,10.0,10.0,3.0,13.0,17.0,35.0,-33.0,3.0,11.0
J. Bahay,ADMU,262.3333333334,37.0,135.0,27.40740740740741,21.0,53.0,39.62264150943396,16.0,82.0,19.51219512195122,25.0,38.0,65.78947368421052,115.0,11.0,23.0,34.0,49.0,14.0,8.0,0.0,8.0,21.0,38.0,-43.0,3.0,11.0
M. Reyes,ADMU,15.8333333333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0
A. Dela Cruz,ADMU,5.9666666667,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
A. Bongo,ADMU,217.15,21.0,72.0,29.166666666666668,5.0,20.0,25.0,16.0,52.0,30.76923076923077,15.0,18.0,83.33333333333333,73.0,12.0,25.0,37.0,16.0,6.0,8.0,2.0,10.0,22.0,17.0,-32.0,3.0,11.0
A. Balogun,ADMU,127.0,9.0,30.0,30.0,9.0,26.0,34.61538461538461,0.0,4.0,0.0,19.0,30.0,63.333333333333336,37.0,19.0,23.0,42.0,2.0,9.0,3.0,4.0,7.0,22.0,26.0,-33.0,3.0,11.0
R. Mantua,AdU,174.7666666666,17.0,52.0,32.69230769230769,10.0,31.0,32.25806451612903,7.0,21.0,33.333333333333336,11.0,12.0,91.66666666666667,52.0,4.0,17.0,21.0,11.0,16.0,4.0,1.0,5.0,18.0,11.0,-34.0,4.0,11.0
J. Barcelona,AdU,13.6500000001,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,-12.0,1.0,4.0
J. Calisay,AdU,218.24999999999997,15.0,66.0,22.727272727272727,6.0,29.0,20.689655172413794,9.0,37.0,24.324324324324323,4.0,10.0,40.0,43.0,7.0,41.0,48.0,17.0,13.0,7.0,1.0,8.0,16.0,12.0,0.0,4.0,11.0
M. Ojarikre,AdU,240.10000000009998,16.0,35.0,45.714285714285715,16.0,35.0,45.714285714285715,0.0,0.0,0.0,9.0,26.0,34.61538461538461,41.0,38.0,60.0,98.0,1.0,20.0,2.0,27.0,29.0,21.0,23.0,-29.0,4.0,11.0
M. Erolon,AdU,171.5499999999,27.0,71.0,38.028169014084504,14.0,32.0,43.75,13.0,39.0,33.333333333333336,2.0,3.0,66.66666666666667,69.0,1.0,13.0,14.0,27.0,14.0,9.0,0.0,9.0,14.0,14.0,20.0,4.0,10.0
